# artifact=PW7404-1122
# base_head=aa758aa4f63a91e072e2944c733310d9ab8ffdaa
# branch=main
# coalesced_status_entries=385
# expanded_status_files=538
status	path	original_path	type	index_mode	worktree_mode	mode_changed	material_diff	bytes	sha256	classification	source_candidate	runtime_package	secret_shape_labels	rationale
??	src/lib/ticker/source-catalog.js		file		100644	false	n/a	4007	b270fd54ea6008eb54ef515e45493abac7b014a7e00623cb99e7eab30a650663	KEEP_CANDIDATE	yes	review		Untracked implementation/proof/config candidate requires review before inclusion
 M	src/middleware.ts		file	100644	100644	false	true	2247	4063b5fa955107c00763ef36e97b37111a1e1baa09555963800bce69a81e627e	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/providers/SiteThemeProvider.tsx		file	100644	100644	false	true	5640	9eb05d6cb5c1def67b0979a981d1dacae453fceded204006e1fc34f64dbb1de6	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/types/human.ts		file	100644	100644	false	true	10917	2048017a30d355c0136a1b16f7500afe7a73e269018e89616607af7104dcc0f8	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
 M	src/types/index.ts		file	100644	100644	false	true	6561	3735e229ebb432f7b3b905158139b5b85c61a7022ae3f3a452e8133267a4f047	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	start-spacebot.sh		file		100644	false	n/a	559	1904be7c703bdc4bc103e0876b41edb1921ca393cc4f8b7336b3ab89a71b1944	SENSITIVE_REVIEW	review	no		Migration, live verifier, controller, service, launcher, or runtime tool requires ordered security proof
 M	ticker-worker/config.js		file	100644	100644	false	true	274	c00ff04fbcc35d1be4ba4fc018044674b32401edff2bb6dab0f186445e9fdfef	SENSITIVE_REVIEW	review	no		Tracked authority, identity, public-truth, money, auth, or runtime contract requires review
??	tmp_082_1_AB_screenshot.png		file		100644	false	n/a	72603	b37aad7b33e52e6de6b58816cbd792b9fced457c91a0236581e857cd85a07d6e	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
??	tmp_082_1_final_screenshot.png		file		100644	false	n/a	71339	48ef2c8f0c7860e8e7645d3f48e3abe5226993823dfea5ca172a933762a28a58	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
??	tmp_082_5_toggle.png		file		100644	false	n/a	72707	16689d339b3c3a233ea1e46214b00dc97bc4de97849e6fdcb0e42f294e100ff9	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
??	tmp_082_6_toggle.png		file		100644	false	n/a	73816	90ccdfa04cee9960f39ffa2086d127935f2ba12fca7170a98e72ef9b95b45c2a	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
??	tmp_082_7_tickers.png		file		100644	false	n/a	72961	375fb51b57a4df579bdb0828addb0a2dd12bdbba6a18119bdabbee08c81becbb	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
??	tmp_live_homepage_20260706.png		file		100644	false	n/a	446750	7eb5cb465c30d67167b29ebe48767d188cc4f1d67e24ad0c47f18c922283b418	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
 M	tsconfig.tsbuildinfo		file	100644	100644	false	true	3228784	166bfbc062b7440531682f0de3eee84f0e66f59b1fe5301a3c43ed800684a2f6	GENERATED_EXCLUDE	no	no		Generated, screenshot, cache, or temporary artifact
